1	-537.5102689143521	-39.58629630456716	7.8955866453083585	-6.597265077652871	-8.319801749264567	0.7056068436402684	7.230549492457095	3.5235777993930504	-1.3651562208698529	4252151677665393e-20	-22.895943355884114	-5.498007608755835	45.682176933287494
-0.0017392681129285638	1	0.06993052600669179	-0.01528681294926555	0.011892369870401017	0.013694184355391189	-0.0012598137417795742	-0.01423645177994423	-0.004315356562089212	0.0023349530697455594	-9521487459696225e-23	0.04071263058480053	0.013522619808127098	-0.08287708929199249
-0.024745176813731017	13.509295957675096	1	-0.1962104927904896	0.16837423811038776	0.21996909082186494	-0.015775822147773486	-0.18013385068014676	-0.09232385202640084	0.034697289143279936	-10497930820625788e-22	0.579541277917601	0.13470704613163612	-1.1511738874256399
0.10187068702596291	-60.95397257776075	-4.049872668776155	1	-0.6731897343767398	-0.5120067183226906	0.09709248168193405	0.9476847428280772	0.1180245093418128	-0.1342829579967183	-1328565377629226e-21	-2.329397132428596	-1.0107320359858682	4.914087828968725
-0.1402758362733304	78.14614718654528	5.727286192389701	-1.1094087510379789	1	1.495658974829694	-0.07003723441713443	-1.0131860516291353	-0.5114741298353654	0.19166244197838458	-46531645331599314e-22	3.377090923554348	0.8121531040760283	-6.656407930960768
-0.04208122954961736	21.405819232563733	1.7798828116823873	-0.2007180165115943	0.3557861836473274	1	0.022225984806617628	-0.15548092688948886	-0.2976431752689393	0.05402804008893584	-36598703323518726e-22	1.1323052800388813	0.009755062144326707	-1.9904967792698318
0.5178110340128219	-285.7163447057922	-18.52059005106558	5.522418157283545	-2.417233143047676	3.224737819409368	1	5.343555544997732	-0.06550853210929897	-0.7045346336167456	-14632385215781054e-22	-9.584873786389862	-5.438009444214486	22.272515096203563
0.10329764729612176	-62.855186887346605	-4.1168853155601814	1.0493447308098522	-0.6807527351928756	-0.4391578743379224	0.10402576996903798	1	0.08248002537401111	-0.13659768498124109	-6124002464152003e-22	-2.359378223851272	-1.0974149070240529	5.0272856929064735
0.08791242819615397	-33.27387590169002	-3.684975731125622	0.22823073625038945	-0.6001656726381442	-1.4682056039753577	-0.0022271561325571004	0.14404449868854546	1	-0.15261856166842058	19529043822357146e-21	-2.1082225830200017	0.7104904064875979	3.53467803242818
-0.6701054583209731	354.2086729103825	27.24649597182461	-5.108776145631874	4.424649651494001	5.243298349208919	-0.47125354826502985	-4.693372426545712	-3.002629677470767	1	-4419153570198659e-20	15.489575859608747	2.7647520080897596	-30.61751992385121
5.525444922372684	-3823.6974709773363	-218.23104071202624	-13.38061256974793	-28.437277077396928	-94.02616943298064	-0.2590969789607624	-5.570234226119489	101.71221163617062	-11.698677489101382	1	-116.53564436735739	-139.6366376991011	176.0870080859092
-0.042235443278407385	23.209613595348987	1.7102405461916272	-0.33304063132099343	0.2929829423087126	0.412958693377071	-0.024093307049221507	-0.30464703518929837	-0.155872164901393	0.0582099514938075	-16543171871870164e-22	1	0.2351489833695622	-1.977913942900207
-0.04164821289301537	31.657173675333336	1.6324340785163653	-0.5934201396815783	0.2893410226543591	0.014609659829953572	-0.056133552280797666	-0.5818925677649577	0.21571647069521344	0.04266643521448964	-814014371529641e-20	0.9656408345492761	1	-2.2746619721021135
0.021213782759319733	-11.893948292306215	-0.855197780349928	0.17686805813109813	-0.1453758686773885	-0.18274999000374068	0.01409392895337599	0.16341268402445105	0.06578922251923647	-0.028965466768420264	6292744298311959e-22	-0.49792072443692037	-0.13944313502075426	1
